,frame,ID,centroidX,centroidY,dir,1cm,test,7
5114,488,626.0,3183.0,1048.0,-64.79887635452492,103.33333333333334,43,0
5115,488,596.0,2641.75,986.0,-19.76716867679165,113.33333333333334,49,0
5116,488,1947.0,3456.5,870.0,43.53119928561418,93.33333333333334,52,0
5117,488,534.0,3249.0,752.5,176.30861401354875,103.33333333333334,58,0
5118,488,1419.0,2903.75,306.25,-37.87498365109821,93.33333333333334,79,0
5119,488,421.0,3035.0,302.5,-75.17352002964435,120.0,81,0
5121,489,467.0,2958.0,1659.25,-122.0053832080835,86.66666666666669,3,1
5123,489,696.0,2485.75,1471.5,-127.56859202882748,86.66666666666669,14,0
5124,489,312.0,2886.5,1382.75,-1.8183029644518336,103.33333333333334,17,0
5125,489,402.0,1737.25,1271.75,-11.659292653522996,110.0,27,0
5126,489,626.0,3185.75,1049.0,-63.0723221489595,103.33333333333334,42,0
5127,489,596.0,2633.75,979.75,-20.05609473657542,113.33333333333334,48,0
5128,489,1947.0,3457.25,872.0,47.07003065304111,96.66666666666669,53,0
5129,489,534.0,3249.0,752.75,176.24827092947402,103.33333333333334,59,0
5130,489,1419.0,2900.75,307.0,-38.50065372034543,100.0,80,0
5131,489,421.0,3038.0,302.25,-75.1243179983612,113.33333333333334,82,0
5133,490,393.0,2957.5,1658.75,53.44752724790847,76.66666666666667,3,1
5134,490,696.0,2486.75,1474.5,-131.08175113593262,90.0,11,0
5135,490,312.0,2886.0,1381.75,-3.6329507394882072,106.66666666666669,14,0
5136,490,626.0,3187.75,1044.5,-56.309932474020215,100.0,40,0
5137,490,596.0,2628.25,970.0,-21.33685929180565,113.33333333333334,46,0
5138,490,534.0,3249.25,753.25,177.08916217383225,100.0,57,0
5139,490,421.0,3036.25,296.5,-71.30101719581889,113.33333333333334,84,0
5143,491,312.0,2886.75,1379.5,-2.7702157972001924,110.0,16,0
5144,491,402.0,1734.0,1275.5,-13.62699485989154,106.66666666666669,24,0
5145,491,596.0,2625.25,966.75,-20.46227152342221,113.33333333333334,42,0
5146,491,1947.0,3453.0,907.25,136.7357045889284,106.66666666666669,44,1
5147,491,534.0,3248.75,753.25,175.15599962491933,100.0,53,0
5148,491,1419.0,2905.75,307.0,-44.27477570094075,93.33333333333334,72,0
5149,491,421.0,3033.0,295.25,-72.8380811971347,113.33333333333334,75,0
5151,492,312.0,2886.0,1380.0,-7.125016348901798,110.0,19,0
5152,492,402.0,1726.0,1264.0,-13.240519915187207,100.0,30,0
5153,492,626.0,3194.25,1037.25,-57.011478386365454,103.33333333333334,46,0
5154,492,596.0,2628.0,958.75,-23.962488974578186,113.33333333333334,50,0
5155,492,1947.0,3453.25,933.5,39.80557109226519,93.33333333333334,52,1
5156,492,421.0,3029.75,289.5,-67.5741380786482,116.66666666666669,89,0
5159,493,312.0,2886.0,1378.25,-7.016501744722909,106.66666666666669,19,0
5160,493,402.0,1717.25,1256.0,-18.16595652922553,96.66666666666669,30,0
5161,493,626.0,3195.5,1025.5,-54.865806943084365,103.33333333333334,47,0
5162,493,596.0,2626.25,958.5,-21.96056402009647,113.33333333333334,50,0
5163,493,1947.0,3449.0,929.0,48.01278750418334,86.66666666666669,51,1
5164,493,781.0,2942.25,562.75,129.28940686250036,56.66666666666667,73,0
5165,493,421.0,3027.5,286.0,-62.7004277886672,113.33333333333334,82,0
5168,494,393.0,2952.0,1670.5,58.73626830562258,80.0,5,1
5170,494,312.0,2885.5,1378.75,-5.440332031005505,103.33333333333334,18,0
5171,494,402.0,1705.25,1253.25,-18.996654155488557,96.66666666666669,31,0
5172,494,626.0,3189.75,1023.0,-49.600095666263286,100.0,43,0
5173,494,596.0,2631.75,958.0,-22.873665190626717,120.0,47,0
5174,494,681.0,2857.0,680.0,3.1798301198642345,123.33333333333334,62,0
5175,494,421.0,3024.75,286.0,-61.75026450502573,120.0,83,0
5178,495,402.0,1697.25,1247.25,-24.044223269367816,90.0,25,0
5179,495,626.0,3182.25,1022.75,-43.85423716182489,100.0,41,1
5180,495,596.0,2631.25,945.5,-19.653824058053306,113.33333333333334,45,0
5181,495,534.0,3248.75,753.0,175.23635830927378,103.33333333333334,54,0
5182,495,681.0,2857.5,682.25,7.8001878841817,123.33333333333334,57,0
5183,495,781.0,2959.75,572.25,133.97696981133214,46.66666666666667,65,1
5184,495,1419.0,2899.0,325.5,-61.821409890040826,83.33333333333334,76,0
5185,495,421.0,3018.75,279.0,-58.6097318958122,120.0,79,0
5186,496,467.0,2952.5,1665.25,-125.8376529542783,93.33333333333334,2,1
5188,496,402.0,1689.75,1239.5,-20.353229148068834,86.66666666666669,21,0
5189,496,626.0,3171.75,1027.25,-48.57633437499735,110.0,39,0
5191,496,596.0,2627.0,933.0,-16.389540334034788,113.33333333333334,44,0
5192,496,781.0,2975.0,570.25,136.60600298928222,60.0,67,0
5193,496,1419.0,2900.0,326.0,-60.25511870305778,93.33333333333334,72,1
5194,496,421.0,3018.25,278.0,-54.94057303311303,106.66666666666669,76,0
5197,497,402.0,1687.0,1242.0,-28.07248693585296,93.33333333333334,27,0
5198,497,626.0,3165.25,1023.5,-41.98721249581666,106.66666666666669,42,0
5200,497,781.0,2980.0,576.0,141.84277341263098,53.33333333333334,73,0
5201,497,421.0,3017.5,272.25,-52.79207807821844,120.0,86,0
5203,498,402.0,1684.25,1246.0,-28.810793742973054,90.0,26,0
5204,498,596.0,2624.0,927.5,-6.519801751656987,113.33333333333334,47,0
5205,498,534.0,3248.5,752.75,174.3824194098732,106.66666666666669,58,0
5206,498,781.0,2984.25,580.0,141.92721812600917,60.0,72,0
5207,498,1419.0,2910.5,330.0,-70.01689347810003,76.66666666666667,83,1
5208,498,421.0,3010.0,267.75,-51.927218126009166,123.33333333333334,87,0
5212,499,402.0,1680.25,1250.5,-29.638383688151347,90.0,27,1
5213,499,626.0,3153.75,1021.75,-54.659893078442344,106.66666666666669,45,0
5214,499,534.0,3248.25,752.5,173.55839990066497,100.0,59,0
5215,499,781.0,2992.0,586.75,146.74563342528796,60.0,69,0
5216,499,421.0,3004.5,260.0,-48.65222278030633,110.0,82,0
5219,500,312.0,2882.0,1384.25,-20.265697470947504,106.66666666666669,18,0
5220,500,626.0,3148.75,1022.25,-55.20397372173169,110.0,44,0
5221,500,534.0,3248.25,753.25,173.2338251774469,100.0,58,0
5222,500,781.0,2993.0,592.75,144.19665589162892,60.0,65,0
5223,500,421.0,3005.5,263.5,-49.57392125990086,110.0,78,0
5224,501,467.0,2954.5,1669.0,-138.81407483429035,86.66666666666669,6,1
5227,501,312.0,2887.75,1384.0,-2.6837751594689845,110.0,17,0
5228,501,626.0,3142.75,1024.5,-54.55428967240177,113.33333333333334,40,0
5230,501,1419.0,2910.5,337.5,-73.44292862436335,70.0,71,1
5231,501,421.0,3004.25,262.75,-52.96961039432136,113.33333333333334,77,0
5233,502,393.0,2952.25,1672.0,51.89242312248514,90.0,4,1
5236,502,312.0,2889.75,1384.0,-6.241914347415048,106.66666666666669,16,0
5237,502,626.0,3143.25,1023.0,-62.31893843151474,106.66666666666669,39,0
5239,503,467.0,2952.25,1674.75,-127.0565281894096,93.33333333333334,3,1
5241,503,312.0,2896.75,1386.0,-16.534837857345153,106.66666666666669,16,0
5242,503,626.0,3139.5,1025.75,-60.140983835076895,96.66666666666669,48,1
5243,503,596.0,2621.5,892.75,15.945395900922856,100.0,54,1
5244,503,534.0,3248.25,752.5,177.2297842027998,100.0,62,0
5245,503,1419.0,2900.5,350.0,-74.87599269168945,76.66666666666667,78,1
5246,503,421.0,2998.5,267.0,-48.65222278030633,113.33333333333334,81,0
5248,503,237.0,1381.5,143.25,-55.007979801441344,50.0,85,1
5250,504,467.0,2950.25,1672.75,-132.56335175318986,96.66666666666669,4,1
5252,504,312.0,2895.5,1386.0,-5.355825042855191,110.0,17,0
5253,504,626.0,3130.5,1031.0,-64.23067237566129,106.66666666666669,41,1
5254,504,534.0,3248.5,752.25,174.5596679689945,100.0,53,0
5255,504,421.0,2997.25,268.25,-47.24574256589507,120.0,76,0
5258,505,467.0,2948.5,1672.0,-133.7269699799433,100.0,4,0
5260,505,312.0,2898.0,1385.25,-6.613460482314756,110.0,16,0
5261,505,626.0,3126.25,1032.0,-65.34410125591839,113.33333333333334,36,0
5262,505,1419.0,2898.25,359.5,-79.14358665193775,93.33333333333334,68,0
5263,505,421.0,2991.25,273.0,-45.590657214646676,110.0,73,0
5267,506,312.0,2900.0,1382.75,-6.809050179613405,110.0,17,0
5268,506,626.0,3126.0,1031.75,-67.67134362198085,96.66666666666669,43,0
5269,506,1419.0,2894.0,362.25,-83.24642596446901,96.66666666666669,76,0
5270,506,421.0,2988.25,271.5,-44.42127443439225,110.0,79,0
5273,507,467.0,2938.0,1685.25,-129.0938588862295,93.33333333333334,3,1
5275,507,312.0,2902.75,1379.5,-10.06068979532297,96.66666666666669,18,0
5276,507,626.0,3125.25,1030.5,-65.48035731180924,96.66666666666669,46,0
5277,507,681.0,2855.25,693.5,8.455027677177451,123.33333333333334,64,0
5278,507,1419.0,2892.75,364.75,-82.0730733173104,100.0,84,0
5282,508,467.0,2938.5,1685.5,-129.5596679689945,96.66666666666669,5,1
5284,508,312.0,2906.0,1375.25,-13.828650972280155,110.0,20,0
5285,508,626.0,3126.0,1027.75,-53.13010235415598,106.66666666666669,38,0
5287,508,421.0,2971.5,250.75,-58.89119117145486,103.33333333333334,77,0
5288,508,237.0,1364.75,175.0,-72.89727103094764,70.0,84,1
5290,509,393.0,2941.75,1684.75,58.448615051686524,90.0,5,1
5292,509,312.0,2905.25,1371.0,-10.823011226207099,113.33333333333334,22,0
5293,509,626.0,3124.25,1028.5,-57.31944525663661,96.66666666666669,43,0
5294,509,681.0,3094.5,881.75,-28.995959514118393,46.66666666666667,47,1
5295,509,681.0,2853.25,687.75,8.806792694435307,123.33333333333334,60,0
5298,510,467.0,2944.0,1680.0,-135.0,93.33333333333334,3,1
5301,510,312.0,2905.75,1365.25,-9.057888128617655,113.33333333333334,19,0
5302,510,341.0,2464.25,1300.25,-149.57421619803876,86.66666666666669,28,0
5303,510,626.0,3111.75,1036.5,-64.69862137458028,100.0,46,1
5304,510,596.0,2607.0,873.75,-7.236922025968004,106.66666666666669,54,0
5305,510,681.0,2852.75,686.5,9.96380418990718,123.33333333333334,60,0
5306,510,421.0,2973.5,249.25,-55.581635520943784,110.0,78,0
5308,511,467.0,2947.25,1676.25,-133.69804732742114,103.33333333333334,3,1
5309,511,151.0,2217.75,1529.0,128.382012712013,133.33333333333334,12,1
5310,511,312.0,2908.0,1361.0,-6.7098368077569335,113.33333333333334,19,0
5311,511,402.0,1688.75,1239.5,-29.445428729925595,100.0,29,0
5312,511,626.0,3103.75,1039.5,-64.69862137458028,96.66666666666669,44,0
5314,511,534.0,3248.5,752.25,174.5596679689945,103.33333333333334,58,0
5315,511,681.0,2852.5,686.75,10.573523418560919,123.33333333333334,62,0
5316,511,1419.0,2890.75,392.75,-93.81407483429035,120.0,78,0
5317,511,1419.0,2890.25,393.0,-92.97373108248013,116.66666666666669,79,0
5318,511,421.0,2971.75,247.75,-60.59281093926635,110.0,85,0
5319,512,393.0,2945.75,1677.75,51.48307369289724,103.33333333333334,4,1
5321,512,312.0,2909.0,1362.5,-6.911227119024682,113.33333333333334,19,0
5322,512,341.0,2443.0,1294.0,-149.03624346792645,100.0,25,0
5323,512,402.0,1690.5,1234.25,-26.18811069748085,100.0,27,0
5324,512,626.0,3098.75,1040.0,-67.86450812189965,103.33333333333334,38,0
5325,512,596.0,2599.5,861.75,-12.528807709151511,103.33333333333334,46,0
5326,512,534.0,3248.75,752.0,175.53284093861072,103.33333333333334,54,0
5327,512,681.0,2852.0,683.5,12.875001559612475,123.33333333333334,57,0
5328,512,1419.0,2886.25,394.5,-94.69868051729944,116.66666666666669,75,0
5329,512,421.0,2970.75,245.0,-61.52579638992565,103.33333333333334,80,0
5331,513,467.0,2942.0,1680.5,-119.98163936884933,100.0,4,0
5333,513,341.0,2442.25,1287.5,-139.80795396303049,93.33333333333334,28,0
5334,513,402.0,1692.5,1227.0,-23.428692808745406,103.33333333333334,29,0
5335,513,626.0,3098.75,1040.5,-66.21796957677863,106.66666666666669,45,0
5336,513,596.0,2592.75,862.75,-16.782644145270705,106.66666666666669,55,0
5337,513,534.0,3249.0,752.0,176.42366562500268,103.33333333333334,61,0
5338,513,681.0,2852.25,683.25,11.611486423888493,123.33333333333334,65,0
5339,513,421.0,2970.75,243.5,-60.046391832198495,113.33333333333334,90,0
5341,514,341.0,2434.75,1278.25,-137.16107948822636,106.66666666666669,33,0
5342,514,402.0,1697.0,1230.5,-19.98310652189998,100.0,35,0
5343,514,626.0,3102.25,1038.0,-67.16634582208245,100.0,47,0
5344,514,596.0,2589.75,865.0,-19.76716867679165,110.0,55,0
5345,514,534.0,3249.0,752.75,176.24827092947402,103.33333333333334,63,0
5346,514,681.0,2851.25,680.5,8.455027677177451,123.33333333333334,67,0
5347,514,421.0,2970.75,241.75,-62.281498371816646,113.33333333333334,88,0
5348,515,467.0,2945.75,1672.25,-125.34010692155769,100.0,5,0
5350,515,312.0,2912.25,1353.5,5.042451069170913,106.66666666666669,20,0
5351,515,341.0,2420.0,1278.25,-130.00625601417659,110.0,30,0
5352,515,402.0,1698.5,1233.75,-19.24952587268173,103.33333333333334,32,0
5353,515,626.0,3104.75,1036.0,-67.86450812189965,96.66666666666669,44,0
5354,515,596.0,2586.75,870.75,-24.590117166196013,103.33333333333334,53,0
5355,515,681.0,2850.25,679.75,13.392497753751096,120.0,63,0
5356,515,421.0,2970.5,240.25,-61.975499467929744,113.33333333333334,84,0
5357,515,237.0,1333.0,201.75,-42.709389957361466,100.0,90,1
5358,516,393.0,2950.75,1665.0,50.300926516525685,100.0,2,1
5361,516,341.0,2409.25,1270.0,-132.1658889836935,110.0,27,0
5362,516,402.0,1698.25,1232.0,-18.16595652922553,100.0,28,0
5363,516,596.0,2582.25,869.0,-25.79602649449995,110.0,53,0
5364,516,681.0,2849.25,680.25,8.569141879837643,123.33333333333334,61,0
5365,516,1419.0,2873.25,403.25,-98.13010235415598,113.33333333333334,76,0
5366,516,421.0,2973.0,238.75,-59.74356283647074,113.33333333333334,82,0
5368,517,393.0,2951.75,1664.75,58.448615051686524,96.66666666666669,2,1
5370,517,312.0,2920.5,1350.0,1.7899106082460694,110.0,17,0
5372,517,402.0,1705.0,1237.0,-16.389540334034788,103.33333333333334,28,0
5373,517,626.0,3108.0,1032.75,-68.40468955103232,76.66666666666667,43,1
5374,517,596.0,2579.0,867.5,-25.76932762433871,103.33333333333334,51,0
5375,517,681.0,2846.25,679.75,11.309932474020215,123.33333333333334,64,0
5376,517,781.0,3016.75,632.5,161.33308572577974,93.33333333333334,69,0
5377,517,1419.0,2870.25,410.75,-106.04900479253321,116.66666666666669,81,1
5378,517,421.0,2971.5,237.0,-55.407711312490065,106.66666666666669,88,0
5379,517,237.0,1325.0,204.5,-93.17983011986423,66.66666666666667,90,1
5381,518,312.0,2948.25,1667.0,63.0723221489595,100.0,6,1
5384,518,312.0,2918.0,1346.25,7.016501744722909,110.0,21,0
5385,518,341.0,2395.0,1256.75,-115.79602649449996,103.33333333333334,30,0
5386,518,402.0,1704.25,1240.5,-14.444035724492233,103.33333333333334,31,0
5388,518,626.0,3107.75,1035.0,-70.01689347810003,96.66666666666669,42,0
5389,518,596.0,2579.5,864.25,-27.758540601060023,103.33333333333334,50,0
5390,518,681.0,2843.25,677.0,8.235619324209505,123.33333333333334,60,0
5391,518,781.0,3020.75,635.5,160.34617594194668,96.66666666666669,64,0
5392,518,421.0,2967.25,233.75,-55.619655276155136,110.0,82,0
5394,519,467.0,2947.75,1665.25,-113.19859051364818,100.0,4,0
5396,519,341.0,2387.0,1241.75,-112.61986494804043,110.0,24,0
5397,519,402.0,1704.5,1241.75,-15.945395900922856,100.0,25,0
5398,519,626.0,3107.5,1040.75,-70.61548432064218,83.33333333333334,38,0
5399,519,596.0,2580.5,851.5,-22.750976342787638,106.66666666666669,49,0
5400,519,1419.0,2866.75,423.75,-108.43494882292202,123.33333333333334,70,0
5401,519,421.0,2963.5,231.5,-49.969740728110295,106.66666666666669,78,0
5403,520,467.0,2949.0,1661.0,-115.01689347810006,103.33333333333334,2,1
5405,520,312.0,2912.25,1339.0,5.877392606643137,110.0,19,0
5406,520,341.0,2376.75,1237.25,-117.58202920779716,110.0,26,0
5407,520,402.0,1703.75,1242.5,-19.21267181718563,100.0,27,0
5408,520,626.0,3105.75,1042.75,-70.94229548987167,96.66666666666669,41,0
5409,520,596.0,2580.0,842.0,-26.56505117707799,116.66666666666669,49,0
5410,520,681.0,2839.0,677.25,9.865806943084367,123.33333333333334,56,0
5411,520,1419.0,2864.5,433.0,-111.80140948635182,120.0,71,0
5412,520,421.0,2959.25,228.5,-49.82076607809266,93.33333333333334,80,0
5415,521,467.0,2953.0,1654.5,-119.53878225955809,103.33333333333334,3,0
5417,521,312.0,2911.75,1334.25,7.8831393167297295,110.0,19,0
5418,521,341.0,2364.25,1233.5,-108.69898280418111,113.33333333333334,26,0
5419,521,402.0,1708.75,1242.5,-16.059987307160643,96.66666666666669,27,0
5420,521,626.0,3106.0,1041.75,-67.67134362198085,100.0,39,0
5421,521,596.0,2578.5,832.25,-24.51964268819076,113.33333333333334,49,0
5422,521,534.0,3248.75,752.5,179.07595464722732,103.33333333333334,56,0
5423,521,1419.0,2860.0,435.75,-109.14813745793958,116.66666666666669,75,0
5424,521,421.0,2959.5,224.0,-46.397181027296384,93.33333333333334,83,0
5425,521,237.0,1308.75,227.0,-110.40988283380399,73.33333333333334,84,0
5427,522,467.0,2955.75,1652.0,-121.3902681041878,103.33333333333334,5,1
5429,522,312.0,2916.25,1322.25,9.688786560366802,106.66666666666669,25,0
5430,522,402.0,1712.5,1245.0,-14.826479970355663,106.66666666666669,32,0
5431,522,341.0,2352.5,1225.0,-106.85839876773828,116.66666666666669,35,0
5432,522,626.0,3105.75,1041.5,-75.71890426402919,93.33333333333334,46,0
5433,522,596.0,2584.75,824.0,-25.74070835623284,110.0,56,0
5434,522,1419.0,2857.5,437.0,-105.94539590092285,120.0,74,0
5435,522,237.0,1302.75,231.0,-112.30620505490765,66.66666666666667,79,0
5436,522,421.0,2962.25,218.25,-45.0,90.0,80,0
5439,523,467.0,2960.25,1648.5,-123.6900675259798,93.33333333333334,4,1
5441,523,312.0,2915.0,1323.5,4.969740728110304,80.0,18,0
5442,523,402.0,1709.5,1245.5,-16.189206257026946,103.33333333333334,24,0
5443,523,341.0,2345.5,1217.0,-99.72757855140159,116.66666666666669,27,0
5444,523,626.0,3105.0,1039.5,-75.96375653207353,96.66666666666669,39,0
5445,523,596.0,2584.0,815.5,-21.16125981682828,106.66666666666669,47,0
5446,523,534.0,3248.0,752.5,172.64762064010762,96.66666666666669,54,0
5447,523,1419.0,2853.25,445.5,-111.80140948635182,113.33333333333334,69,0
5448,523,237.0,1297.25,236.0,-113.38522105721377,73.33333333333334,79,1
5449,523,421.0,2965.75,215.25,-40.91438322002514,90.0,80,0
5452,524,467.0,2966.0,1654.0,-116.565051177078,86.66666666666669,6,1
5453,524,312.0,2919.75,1325.75,10.840305454330563,110.0,26,0
5454,524,402.0,1706.25,1243.75,-14.237280465761087,103.33333333333334,32,0
5455,524,626.0,3103.75,1037.75,-70.94229548987167,93.33333333333334,47,1
5456,524,596.0,2580.25,809.75,-24.443954780416536,96.66666666666669,55,0
5457,524,1419.0,2852.5,453.25,-110.35322914806885,106.66666666666669,79,0
5458,524,237.0,1293.25,239.75,-114.67686317033707,70.0,88,0
5459,524,421.0,2966.0,216.0,-42.27368900609374,93.33333333333334,89,0
5460,525,467.0,2973.5,1651.5,-115.70995378081128,90.0,6,0
5462,525,312.0,2918.5,1320.75,5.117314849972638,110.0,23,0
5463,525,402.0,1704.0,1241.5,-13.62699485989154,100.0,29,0
5464,525,341.0,2347.0,1211.5,-101.63363399894043,116.66666666666669,32,1
5465,525,626.0,3103.25,1038.75,-71.56505117707798,96.66666666666669,40,0
5467,525,596.0,2581.25,804.0,-27.37770277133173,100.0,52,0
5468,525,534.0,3247.75,752.25,175.4622274920934,103.33333333333334,58,0
5469,525,237.0,1292.0,245.75,-113.02549200852805,66.66666666666667,86,1
5470,525,421.0,2966.75,214.25,-43.567903815835365,96.66666666666669,88,0
5473,526,467.0,2976.5,1646.75,-107.65012421993013,86.66666666666669,7,0
5475,526,402.0,1705.75,1242.75,-18.94650468950905,100.0,31,0
5476,526,781.0,3045.0,693.75,168.11134196037202,96.66666666666669,60,1
5477,526,1419.0,2840.75,458.75,-110.46227152342222,103.33333333333334,72,1
5478,526,237.0,1290.75,251.5,-114.77514056883192,73.33333333333334,79,0
5479,526,421.0,2963.25,211.25,-45.0,90.0,81,0
5483,527,312.0,2919.25,1313.0,5.877392606643137,110.0,21,0
5484,527,402.0,1707.75,1243.25,-16.29404745659891,103.33333333333334,26,0
5486,527,596.0,2585.0,780.0,-26.56505117707799,100.0,48,0
5487,527,781.0,3047.75,701.5,167.36663806472495,93.33333333333334,53,0
5488,527,1419.0,2840.0,459.25,-112.87366519062671,100.0,68,1
5489,527,237.0,1288.75,253.25,-109.23067237566127,76.66666666666667,75,0
5491,528,402.0,1702.75,1241.0,-16.534837857345153,106.66666666666669,25,0
5492,528,341.0,2383.75,1186.75,-80.09581678702612,96.66666666666669,27,1
5494,528,626.0,3101.75,1038.25,-81.86989764584403,103.33333333333334,34,0
5495,528,534.0,3247.5,751.75,174.72610404264825,103.33333333333334,51,0
5496,528,781.0,3043.25,697.75,161.565051177078,96.66666666666669,57,0
5497,528,237.0,1288.25,249.25,-103.73626830562256,80.0,80,1
5498,528,421.0,2961.5,210.5,-42.137594773888246,86.66666666666669,82,0
5501,529,312.0,2914.5,1299.25,15.124007308310569,110.0,21,0
5502,529,402.0,1696.25,1237.5,-15.333284793053545,100.0,29,0
5503,529,341.0,2390.0,1192.75,-64.07509849244555,100.0,32,1
5505,529,596.0,2569.75,774.75,-37.40535663140855,103.33333333333334,55,1
5506,529,781.0,3040.75,695.5,163.66395711028153,103.33333333333334,61,0
5507,529,237.0,1285.75,246.25,-103.17255342332687,80.0,86,0
5508,529,421.0,2960.75,213.25,-46.363927531602926,93.33333333333334,89,0
5511,530,393.0,2953.75,1630.0,111.47679097954041,106.66666666666669,5,1
5513,530,312.0,2906.25,1307.0,-30.033280435995135,96.66666666666669,19,0
5514,530,402.0,1692.75,1236.5,-13.600542516658745,100.0,23,0
5515,530,341.0,2384.25,1200.25,-82.11686068327026,86.66666666666669,26,0
5517,530,596.0,2572.75,768.5,-43.06941255883301,106.66666666666669,50,0
5518,530,534.0,3247.75,752.0,175.53284093861072,103.33333333333334,53,0
5519,530,781.0,3042.0,699.5,163.49563861824498,90.0,59,0
5520,530,1419.0,2833.0,457.75,-122.39984017391933,93.33333333333334,72,1
5521,530,421.0,2959.75,215.75,-50.314545669944756,96.66666666666669,80,0
5525,531,312.0,2910.0,1303.5,-6.911227119024682,106.66666666666669,21,0
5527,531,626.0,3101.0,1040.5,-81.11934084947976,110.0,39,0
5529,531,596.0,2569.5,765.0,-46.273030020056716,103.33333333333334,53,0
5530,531,534.0,3248.0,752.0,180.0,106.66666666666669,55,0
5531,531,781.0,3045.25,706.75,157.10944834375167,86.66666666666669,59,1
5532,531,237.0,1280.0,240.5,-102.80426606528677,76.66666666666667,83,1
5533,531,421.0,2966.5,221.25,-53.49855887949367,100.0,85,0
5536,532,312.0,2904.5,1298.75,-11.802434207783547,106.66666666666669,24,0
5537,532,402.0,1687.25,1236.5,-16.336042889718467,96.66666666666669,27,0
5538,532,341.0,2370.5,1193.25,-75.55596427550776,90.0,30,0
5539,532,626.0,3099.75,1038.0,-86.3670492605118,96.66666666666669,36,1
5540,532,596.0,2556.0,772.25,-41.922544600575634,103.33333333333334,53,0
5541,532,534.0,3247.5,752.0,174.64417495714486,103.33333333333334,55,0
5542,532,781.0,3047.5,710.5,158.6293777306568,76.66666666666667,59,0
5543,532,1419.0,2831.0,457.5,-123.17851165939275,103.33333333333334,71,1
5544,532,421.0,2966.5,222.25,-56.5751888173962,103.33333333333334,81,0
5546,533,467.0,2962.75,1611.5,-78.19756579221645,110.0,14,0
5548,533,312.0,2901.75,1298.5,-12.80426606528675,110.0,31,0
5549,533,402.0,1681.75,1233.5,-15.524110996754258,83.33333333333334,36,0
5550,533,341.0,2379.0,1187.25,-72.8380811971347,123.33333333333334,39,0
5551,533,626.0,3102.5,1038.0,-90.0,103.33333333333334,48,0
5553,533,596.0,2553.5,772.5,-42.61405596961119,110.0,67,0
5554,533,534.0,3248.0,752.0,176.42366562500268,103.33333333333334,70,0
5555,533,781.0,3045.25,711.0,159.92847413546127,86.66666666666669,72,0
5556,533,421.0,2969.75,222.25,-59.036243467926475,110.0,94,0
5561,534,312.0,2905.0,1297.0,-3.576334374997351,106.66666666666669,29,0
5562,534,341.0,2375.25,1180.0,-68.52320902045962,90.0,38,0
5564,534,596.0,2552.0,775.25,-46.847610265994604,106.66666666666669,66,0
5565,534,534.0,3248.5,752.5,178.1523897340054,100.0,68,0
5566,534,781.0,3049.25,707.25,159.56717132060132,86.66666666666669,73,0
5567,534,421.0,2969.75,225.5,-55.35905248808371,100.0,96,0
5568,535,467.0,2959.5,1608.75,-81.06940989958102,113.33333333333334,7,0
5569,535,312.0,2912.75,1286.5,-6.054191894114834,113.33333333333334,23,0
5570,535,341.0,2379.5,1174.5,-67.24902365721238,103.33333333333334,30,0
5572,535,596.0,2541.0,779.75,-43.11181199325907,116.66666666666669,57,0
5573,535,534.0,3248.0,752.75,180.0,100.0,59,0
5574,535,781.0,3054.25,708.25,162.29957221133282,83.33333333333334,62,0
5575,535,421.0,2978.5,228.75,-58.89119117145486,103.33333333333334,85,0
5578,536,467.0,2962.75,1609.5,-78.8453402610717,106.66666666666669,11,0
5580,536,312.0,2916.25,1282.0,-7.539445139509307,110.0,26,0
5581,536,341.0,2386.0,1173.5,-71.02959219151346,120.0,32,0
5584,536,596.0,2538.0,786.0,-52.431407971172504,110.0,59,0
5585,536,534.0,3248.0,752.75,172.52844082340764,103.33333333333334,62,0
5586,536,781.0,3054.25,714.5,161.93952806380082,80.0,64,1
5587,536,421.0,2989.75,226.0,-63.0723221489595,116.66666666666669,84,0
5588,537,467.0,2962.75,1611.0,-80.90972307917768,110.0,9,0
5589,537,312.0,2914.75,1275.0,-5.877392606643137,110.0,27,0
5590,537,341.0,2387.0,1173.75,-71.31264849478885,110.0,31,0
5593,537,596.0,2531.75,787.75,-49.48460600954463,116.66666666666669,55,0
5594,537,534.0,3248.25,753.0,173.3455749539934,103.33333333333334,61,0
5595,537,781.0,3055.75,714.5,161.11391263029068,66.66666666666667,69,0
5596,537,421.0,2989.75,227.0,-63.0723221489595,113.33333333333334,87,0
5599,538,467.0,2961.5,1610.25,-79.47921568612564,110.0,7,0
5601,538,312.0,2914.5,1270.25,-8.74616226255521,110.0,25,0
5602,538,311.0,1687.25,1248.0,-27.37770277133173,96.66666666666669,27,1
5603,538,341.0,2386.0,1175.0,-66.80140948635183,76.66666666666667,29,1
5606,538,596.0,2525.5,782.0,-51.34019174590991,96.66666666666669,57,0
5607,538,534.0,3248.5,752.0,174.64417495714486,103.33333333333334,59,0
5608,538,781.0,3060.0,713.5,169.21570213243743,76.66666666666667,60,0
5609,538,421.0,2994.0,225.0,-66.37062226934319,106.66666666666669,84,0
5610,538,237.0,1238.25,228.75,-52.90716270295846,100.0,85,1
5613,539,467.0,2962.75,1605.75,-77.38067770656923,113.33333333333334,10,0
5615,539,312.0,2914.25,1269.0,-8.004728857292855,106.66666666666669,31,0
5616,539,341.0,2390.0,1172.5,-60.461217740441896,120.0,33,1
