frame,ID,centroidX,centroidY,dir,1cm,test,7,,59,75,104,135,211,237,324,341,361,377,413,436,456,510,579,609,637,664,681,720,802,844,910,1074,1104,1403,1620,1718,1799,1903,2006,2072,2192,2242,2355,2856,2880,3163,3358,3388
322,324,2090.25,884,-111.476791,103.3333333,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,2006,2647.5,218.25,112.2490237,116.6666667,107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,720,3045.5,151.5,114.145542,86.66666667,108,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2242,2390.75,1521,-125.217593,103.3333333,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,3358,2918.25,1328.5,108.1780188,116.6666667,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2880,2665.75,1253.75,50.49232456,73.33333333,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2856,2090.25,884,-111.476791,103.3333333,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2242,2390.25,1520.25,-124.3803447,103.3333333,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2880,2665.5,1255,50.38931176,73.33333333,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2856,2090,883,-110.5560452,113.3333333,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,2242,2391.25,1520,-125.059427,96.66666667,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,3358,2918.25,1322.5,115.5885131,100,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,2006,2650,215.5,105.7086378,113.3333333,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,720,3078.5,182.75,131.7107573,90,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2242,2390.5,1520.75,-126.5014411,103.3333333,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,3358,2917.25,1319,99.09027692,123.3333333,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,802,2319,1294,-59.03624347,83.33333333,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2856,2089.75,883.5,-109.2495259,110,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2006,2650.5,215,105.9453959,113.3333333,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,720,3081.75,184.5,130.1792339,86.66666667,119,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,2242,2389.5,1521,-123.6900675,103.3333333,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,3358,2919.25,1318.75,99.83356396,120,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,2880,2666,1257.75,52.48088618,73.33333333,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,413,1378,1031.25,-150.8323866,86.66666667,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2856,2950.25,1879,-131.5074068,120,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2242,2389.5,1522,-126.5288554,103.3333333,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,3358,2924,1317.75,103.2848665,120,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2242,2391,1522.5,-124.1596945,96.66666667,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,3358,2924.75,1319.75,103.8406955,120,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2856,2089,884.75,-109.2900462,110,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2006,2650.25,216.5,108.1780188,113.3333333,116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,637,2759.75,1630,132.5529514,120,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,2242,2389.5,1520.75,-124.4183645,103.3333333,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,3358,2937.5,1320.75,106.6992442,113.3333333,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,324,2318,1287.5,-61.18920626,70,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,2856,2089.25,885.5,-113.0851337,110,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,2006,2648.5,216.75,107.6501242,110,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2242,2390,1520.75,-125.433314,106.6666667,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2880,2663.75,1259,52.3343788,73.33333333,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2856,2089,885.5,-110.1363034,106.6666667,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,720,3124.75,217.25,136.3639275,86.66666667,116,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2006,2651,218.25,103.1906107,100,117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2242,2390.25,1521.5,-123.6900675,100,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,3358,2950.5,1315.75,105.8430821,110,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,324,2323,1285.75,-57.42594287,86.66666667,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2880,2663.75,1261.75,54.13017648,56.66666667,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2856,2089.25,885.75,-112.2855876,110,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,720,3131.5,227.25,135.7440592,90,120,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2006,2650.25,218.75,108.4349488,110,123,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,2242,2388.75,1522.25,-127.4053566,96.66666667,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,104,2326,1277.5,-50.19442891,73.33333333,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,2856,2088.5,885.5,-111.5014343,110,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,2242,2389,1522.75,-124.3460974,96.66666667,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,510,2289.75,1356.75,-38.29016319,36.66666667,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,324,2325.75,1275,9.130176482,83.33333333,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,2880,2662,1265,57.99461679,70,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,2856,2089.25,884.75,-108.9966542,110,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,2006,2651,214.5,119.5387823,113.3333333,106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2242,2389.5,1522.5,-125.1341931,100,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,3358,2968.75,1316.25,107.4879974,116.6666667,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,104,2325.75,1276.5,-53.39292519,70,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2880,2662,1265,57.99461679,70,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2355,1436.75,1183.25,-11.72511202,83.33333333,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2856,2089.25,884.25,-110.6589101,110,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,802,2140.25,1822.25,143.426969,46.66666667,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,1903,2689,1538.75,111.9911299,90,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,2242,2389,1522.25,-126.8698976,96.66666667,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,2192,2663.5,1266.25,-22.9887168,66.66666667,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,2856,2089.25,884.5,-109.8321299,106.6666667,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,2856,2649.5,216.5,-71.56505118,83.33333333,125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,2242,2389.75,1521.5,-126.6897228,106.6666667,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,3358,2960.25,1316.5,106.3481715,116.6666667,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,104,2326.75,1267,-38.50065372,86.66666667,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,2006,2651.25,215.25,106.7826441,100,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,59,2761.75,1629.75,51.88172363,90,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,2242,2389.75,1521.25,-127.4053566,106.6666667,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,104,2327.25,1277.25,-34.91940201,110,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,1903,2696,1545.5,118.4429286,90,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,2242,2389,1522,-127.568592,100,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,2856,2089.25,884,-111.476791,103.3333333,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,2242,2388.75,1522.5,-126.6897228,103.3333333,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,3358,2957,1320.5,111.5409759,113.3333333,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,2856,2089.25,884.5,-109.8321299,106.6666667,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,1903,2699.5,1556.25,124.0771953,66.66666667,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,2242,2388.75,1523.5,-129.4724598,103.3333333,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,2856,2089,885,-111.8014095,106.6666667,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,720,3175.75,314.5,159.7174409,83.33333333,114,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,2242,2388.75,1523.25,-128.0189426,90,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,3358,2960.5,1317.5,102.9946168,116.6666667,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,2856,2088.75,884.75,-109.5922819,110,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,2242,2388.5,1522.5,-123.2317111,96.66666667,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,413,1361.25,1272,-174.5076754,113.3333333,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,2856,2088.75,885,-112.1354919,106.6666667,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,720,3191.75,328.5,162.5252257,90,103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,2006,2658.25,204,105.1729153,90,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,1903,2693.25,1564.75,129.644175,70,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,2242,2389.25,1522.75,-124.919402,100,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,3358,2968.25,1319,105.7320048,116.6666667,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,910,2366.75,1291.75,-122.0925913,103.3333333,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,2856,2088.5,885,-111.1612598,110,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,2006,2658.5,204,105.4221613,86.66666667,121,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,1903,2692.75,1564.25,126.1193408,73.33333333,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,2242,2389,1523,-120.9637565,96.66666667,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,910,2381.75,1276.25,-128.0189426,116.6666667,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,2856,2088.75,885.25,-106.7826441,110,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,720,2387.75,1523,134.3562543,96.66666667,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,2856,2088.75,884.75,-109.5922819,110,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,2242,2388.25,1523,-122.2756443,96.66666667,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,3358,2974.25,1317,99.59313426,116.6666667,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,2242,2683.75,1261.25,167.0053832,53.33333333,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,910,2398.75,1230,-126.6561084,96.66666667,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,2856,2088.75,884.75,-109.5922819,106.6666667,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,2242,2388.75,1522.5,-124.6409475,100,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,2355,2967.5,1316.75,-177.2072976,73.33333333,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,910,2395,1228,-118.6104597,83.33333333,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,2192,1810.75,1132.25,55.78429787,56.66666667,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,2856,2089.25,884.25,-107.3005272,106.6666667,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,2242,2389.25,1522.75,-122.9885216,103.3333333,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,3358,2972.5,1315.5,81.86989765,116.6666667,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,413,1367.75,1299.75,164.4274564,103.3333333,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,910,2391.5,1220.75,-114.5377285,86.66666667,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,2856,2089.25,884,-111.476791,110,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,2006,2657,204,103.2405199,103.3333333,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,2880,2333,1799,-67.38013505,83.33333333,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,2242,2389,1522.75,-125.433314,100,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,3358,2964.75,1307,80.13419306,110,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,910,2388.5,1219.5,-109.7988764,86.66666667,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,2856,2089.25,884.25,-110.6589101,110,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,2242,2390,1522.75,-123.4533095,96.66666667,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,3358,2959,1309.5,78.366366,116.6666667,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,844,2329.75,1269.5,146.5751888,113.3333333,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,2856,2089.25,883.75,-108.9966542,106.6666667,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,2006,2659.75,198,107.102729,100,122,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,2242,2389.75,1522.25,-125.3401069,100,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,910,2383.25,1218.75,-95.82634203,83.33333333,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,2856,2089.5,883.75,-108.7117379,106.6666667,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,2242,2389.5,1522.5,-125.1341931,96.66666667,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,3358,2960.5,1315,65.69545073,116.6666667,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,2355,1394.75,1273.75,-32.47119229,103.3333333,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,2856,2089.5,883.5,-106.1892063,106.6666667,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2242,2389.5,1522.5,-132.3974378,103.3333333,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,844,2329.5,1274.5,135,110,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2192,1406,1271.5,-32.61924307,96.66666667,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2856,2089.25,883.25,-107.3005272,103.3333333,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2856,1853,71.75,166.7594801,36.66666667,123,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,75,2327,1803.5,107.8188889,103.3333333,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,59,2759,1632.5,147.1714582,116.6666667,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,2242,2388,1523.25,-127.5191138,93.33333333,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,59,2381.75,1209,155.3764352,56.66666667,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,2856,2089.5,883.25,-107.0377678,106.6666667,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,2192,2388,1522.5,-128.9275436,96.66666667,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,2856,2089.25,883.5,-105.4786382,110,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,2242,2389.5,1522.75,-125.2563587,96.66666667,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,413,1461.75,1309.75,125.7273982,110,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,3358,2958.5,1289.5,34.38034472,76.66666667,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,2856,2089.5,883.75,-108.7117379,106.6666667,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,2006,2663.5,227.25,117.9371428,123.3333333,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,2242,2389.25,1522,-127.0424748,100,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,104,2321.5,1284.75,16.96614811,83.33333333,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,910,2378.25,1203.5,-68.89516142,103.3333333,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,2856,2089.5,884.25,-110.3532291,106.6666667,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,2006,2671,237.5,116.5650512,123.3333333,110,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,2242,2389.25,1521,-127.0424748,103.3333333,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,3358,2950.5,1297.75,32.55000349,96.66666667,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,910,2378.75,1206.25,-65.55604522,103.3333333,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,2856,2089.25,884.5,-109.8321299,110,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,135,2388.75,1520.5,-122.7842809,96.66666667,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,324,2559.25,1311,139.993744,100,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,413,1485,1303,130.2363583,110,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,910,2381.5,1207.5,-60.9453959,110,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,2856,2089,884,-111.8014095,110,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,2006,2688.75,219.25,127.0303896,113.3333333,123,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,1104,2942.5,1879.5,-56.633634,133.3333333,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,413,2319.75,1795.5,24.84238911,86.66666667,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,2242,2388.5,1520.5,-123.2317111,96.66666667,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,324,2559.25,1318.75,146.5601308,100,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,2355,1495.25,1302.5,-55.24408745,96.66666667,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,3358,2951.5,1301.75,38.33334011,96.66666667,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,2856,2088.5,884.25,-110.3532291,106.6666667,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,2242,2389.5,1521,-126.5288554,103.3333333,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,135,2738.25,1408.5,66.50143432,63.33333333,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,104,2315.5,1278.75,9.6197278,100,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,2856,2088.5,884.5,-109.5366549,110,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,2242,2389.5,1520.5,-127.8749837,100,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,324,2561.25,1329.25,164.1676134,100,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,2355,1494.5,1306.5,-45,96.66666667,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,104,2314.25,1277.25,7.523820439,103.3333333,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,2856,2088.25,884.5,-109.8321299,106.6666667,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,2242,2388.5,1521.5,-132.3974378,103.3333333,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,3358,2956.5,1296,40.36453657,93.33333333,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,104,2315.25,1280.75,17.8503183,93.33333333,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,910,2385.5,1196,-70.82099197,76.66666667,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,2856,2087.5,885.5,-106.1892063,106.6666667,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,2006,2731.25,223,130.7858215,103.3333333,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,2242,2390.25,1521.25,-129.0531369,103.3333333,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,324,2556,1333.5,158.8387402,106.6666667,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,413,1503,1310.25,125.166436,80,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,3358,2955,1291.75,42.70938996,96.66666667,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,324,2316.25,1279.75,-64.85521437,93.33333333,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
